date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:34:16	29976/29976	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2019%20Feb%202013%2017:28:33%20GMT	http://www.seafoodexpress.in/mm_menu.js	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/mm_menu.js	(from http://www.seafoodexpress.in/index.html)
17:34:17	1016/1016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:58%20GMT	http://www.seafoodexpress.in/images/main_02.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/main_02.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:18	2110/2110	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:38%20GMT	http://www.seafoodexpress.in/images/top1.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/top1.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:21	12914/12914	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:05%20GMT	http://www.seafoodexpress.in/images/main_04.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/main_04.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:21	38991/38991	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:57%20GMT	http://www.seafoodexpress.in/images/main_01.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/main_01.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:21	1362/1362	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:06%20GMT	http://www.seafoodexpress.in/images/main_05.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/main_05.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:22	2549/2549	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:07%20GMT	http://www.seafoodexpress.in/images/main_06.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/main_06.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:23	32998/32998	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:36%20GMT	http://www.seafoodexpress.in/images/top.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/top.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:23	4593/4593	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:07%20GMT	http://www.seafoodexpress.in/images/main_08.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/main_08.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:24	17080/17080	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:07%20GMT	http://www.seafoodexpress.in/images/main_07.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/main_07.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:25	14106/14106	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:52%20GMT	http://www.seafoodexpress.in/images/header_bg.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/header_bg.jpg	(from http://www.seafoodexpress.in/index.html)
17:34:51	155806/155806	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:26%20GMT	http://www.seafoodexpress.in/images/3.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/3.jpg	(from http://www.seafoodexpress.in/index.html)
17:35:03	246801/246801	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:23%20GMT	http://www.seafoodexpress.in/images/1.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/1.jpg	(from http://www.seafoodexpress.in/index.html)
17:35:06	330357/330357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:41%20GMT	http://www.seafoodexpress.in/images/bg.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/bg.jpg	(from http://www.seafoodexpress.in/index.html)
17:35:07	268487/268487	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:23%20GMT	http://www.seafoodexpress.in/images/2.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/2.jpg	(from http://www.seafoodexpress.in/index.html)
17:35:09	9906/9906	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:41%20GMT	http://www.seafoodexpress.in/images/white_01.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/white_01.png	(from http://www.seafoodexpress.in/index.html)
17:35:10	22305/22305	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:41%20GMT	http://www.seafoodexpress.in/images/wel.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/wel.png	(from http://www.seafoodexpress.in/index.html)
17:35:11	284/284	---M--	200	added ('OK')	image/gif	date:Mon,%2003%20Dec%202012%2011:52:44%20GMT	http://www.seafoodexpress.in/images/bullet.gif	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/bullet.gif	(from http://www.seafoodexpress.in/index.html)
17:35:11	11872/11872	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2017:28:27%20GMT	http://www.seafoodexpress.in/services.html	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/services.html	(from http://www.seafoodexpress.in/index.html)
17:35:12	14688/14688	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:26%20GMT	http://www.seafoodexpress.in/images/services.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/services.png	(from http://www.seafoodexpress.in/index.html)
17:35:12	2449/2449	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:17%20GMT	http://www.seafoodexpress.in/images/more.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/more.jpg	(from http://www.seafoodexpress.in/index.html)
17:35:15	12563/12563	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:11%20GMT	http://www.seafoodexpress.in/images/main_12.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/main_12.jpg	(from http://www.seafoodexpress.in/index.html)
17:35:15	18927/18927	---M--	200	added ('OK')	image/gif	date:Mon,%2003%20Dec%202012%2011:53:18%20GMT	http://www.seafoodexpress.in/images/offer.gif	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/offer.gif	(from http://www.seafoodexpress.in/index.html)
17:35:16	5686/5686	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:24%20GMT	http://www.seafoodexpress.in/images/product_bg.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/product_bg.png	(from http://www.seafoodexpress.in/index.html)
17:35:16	425/425	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:54%20GMT	http://www.seafoodexpress.in/images/line1.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/line1.jpg	(from http://www.seafoodexpress.in/index.html)
17:35:17	13415/13415	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:52:42%20GMT	http://www.seafoodexpress.in/images/black_tiger_shrimps.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/black_tiger_shrimps.png	(from http://www.seafoodexpress.in/index.html)
17:35:18	8572/8572	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:39%20GMT	http://www.seafoodexpress.in/images/vannamei_shrimps.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/vannamei_shrimps.png	(from http://www.seafoodexpress.in/index.html)
17:35:19	10454/10454	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:25%20GMT	http://www.seafoodexpress.in/images/scampi.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/scampi.png	(from http://www.seafoodexpress.in/index.html)
17:35:20	6415/6415	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:19%20GMT	http://www.seafoodexpress.in/images/pangasius.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pangasius.png	(from http://www.seafoodexpress.in/index.html)
17:35:21	7662/7662	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:52:49%20GMT	http://www.seafoodexpress.in/images/fishes.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/fishes.png	(from http://www.seafoodexpress.in/index.html)
17:35:22	11310/11310	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:52:47%20GMT	http://www.seafoodexpress.in/images/crustaceans.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/crustaceans.png	(from http://www.seafoodexpress.in/index.html)
17:35:23	10162/10162	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:52:44%20GMT	http://www.seafoodexpress.in/images/cephalopods.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/cephalopods.png	(from http://www.seafoodexpress.in/index.html)
17:35:24	14812/14812	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:16%20GMT	http://www.seafoodexpress.in/images/molluscs.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/molluscs.png	(from http://www.seafoodexpress.in/index.html)
17:35:25	15914/15914	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2017:28:43%20GMT	http://www.seafoodexpress.in/contactus.html	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/contactus.html	(from http://www.seafoodexpress.in/index.html)
17:35:25	10168/10168	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2017:28:30%20GMT	http://www.seafoodexpress.in/offers.html	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/offers.html	(from http://www.seafoodexpress.in/index.html)
17:35:26	1147/1147	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:52:54%20GMT	http://www.seafoodexpress.in/images/line_v.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/line_v.png	(from http://www.seafoodexpress.in/black_tiger_shrimps.html)
17:35:27	20398/20398	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:28%20GMT	http://www.seafoodexpress.in/images/surimi.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/surimi.png	(from http://www.seafoodexpress.in/index.html)
17:35:27	238032/238032	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:29%20GMT	http://www.seafoodexpress.in/images/4.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/4.jpg	(from http://www.seafoodexpress.in/index.html)
17:35:27	5547/5547	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:52:53%20GMT	http://www.seafoodexpress.in/images/left_menu.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/left_menu.png	(from http://www.seafoodexpress.in/black_tiger_shrimps.html)
17:35:27	163/163	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:24%20GMT	http://www.seafoodexpress.in/images/products_middle.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/products_middle.png	(from http://www.seafoodexpress.in/black_tiger_shrimps.html)
17:35:29	14816/14816	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:24%20GMT	http://www.seafoodexpress.in/images/products_bg1.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/products_bg1.png	(from http://www.seafoodexpress.in/black_tiger_shrimps.html)
17:35:29	566/566	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:24%20GMT	http://www.seafoodexpress.in/images/product_bottom.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/product_bottom.png	(from http://www.seafoodexpress.in/black_tiger_shrimps.html)
17:35:29	8405/8405	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:42%20GMT	http://www.seafoodexpress.in/images/black_tiger_shrimps1.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/black_tiger_shrimps1.jpg	(from http://www.seafoodexpress.in/black_tiger_shrimps.html)
17:35:30	7779/7779	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:39%20GMT	http://www.seafoodexpress.in/images/vannamei_shrimps.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/vannamei_shrimps.jpg	(from http://www.seafoodexpress.in/vannamei_shrimps.html)
17:35:31	9418/9418	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:25%20GMT	http://www.seafoodexpress.in/images/scampi.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/scampi.jpg	(from http://www.seafoodexpress.in/scampi.html)
17:35:31	9089/9089	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:20%20GMT	http://www.seafoodexpress.in/images/pangasius_hypothalamus.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pangasius_hypothalamus.png	(from http://www.seafoodexpress.in/pangasius.html)
17:35:33	16759/16759	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:20%20GMT	http://www.seafoodexpress.in/images/pangasius_hgt.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pangasius_hgt.png	(from http://www.seafoodexpress.in/pangasius.html)
17:35:34	18649/18649	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:20%20GMT	http://www.seafoodexpress.in/images/pangasius_sliced.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pangasius_sliced.png	(from http://www.seafoodexpress.in/pangasius.html)
17:35:34	19766/19766	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:21%20GMT	http://www.seafoodexpress.in/images/pangasius_trimmed.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pangasius_trimmed.png	(from http://www.seafoodexpress.in/pangasius.html)
17:35:36	7941/7941	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:19%20GMT	http://www.seafoodexpress.in/images/pangaius_blockfrozen.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pangaius_blockfrozen.jpg	(from http://www.seafoodexpress.in/pangasius.html)
17:35:36	17134/17134	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:21%20GMT	http://www.seafoodexpress.in/images/pangasius_untrimmed.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pangasius_untrimmed.png	(from http://www.seafoodexpress.in/pangasius.html)
17:35:36	238300/238300	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:32%20GMT	http://www.seafoodexpress.in/images/5.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/5.jpg	(from http://www.seafoodexpress.in/index.html)
17:35:37	19387/19387	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:20%20GMT	http://www.seafoodexpress.in/images/pangasius_fillet_skewer.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pangasius_fillet_skewer.jpg	(from http://www.seafoodexpress.in/pangasius.html)
17:35:37	8008/8008	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:42%20GMT	http://www.seafoodexpress.in/images/brown_shrimp.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/brown_shrimp.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:38	15516/15516	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:20%20GMT	http://www.seafoodexpress.in/images/pangasius_fillet_breaded.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pangasius_fillet_breaded.jpg	(from http://www.seafoodexpress.in/pangasius.html)
17:35:38	9208/9208	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:48%20GMT	http://www.seafoodexpress.in/images/deep_sea_shrimp.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/deep_sea_shrimp.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:38	8392/8392	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:52%20GMT	http://www.seafoodexpress.in/images/flower_shrimp.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/flower_shrimp.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:39	7816/7816	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:45%20GMT	http://www.seafoodexpress.in/images/choodan_shrimp.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/choodan_shrimp.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:39	11189/11189	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:53%20GMT	http://www.seafoodexpress.in/images/karikkadi_shrimp.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/karikkadi_shrimp.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:40	8828/8828	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:21%20GMT	http://www.seafoodexpress.in/images/poovalan_shrimp.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/poovalan_shrimp.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:40	8359/8359	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:41%20GMT	http://www.seafoodexpress.in/images/white_shrimp.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/white_shrimp.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:40	10246/10246	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:27%20GMT	http://www.seafoodexpress.in/images/spiny_lobster.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/spiny_lobster.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:41	9535/9535	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:46%20GMT	http://www.seafoodexpress.in/images/cooked_spiny_lobster.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/cooked_spiny_lobster.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:41	9737/9737	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:52%20GMT	http://www.seafoodexpress.in/images/green_mud_crab.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/green_mud_crab.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:42	9945/9945	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:26%20GMT	http://www.seafoodexpress.in/images/sea_crab.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/sea_crab.jpg	(from http://www.seafoodexpress.in/crustaceans.html)
17:35:43	9013/9013	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:21%20GMT	http://www.seafoodexpress.in/images/pearl_spot_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/pearl_spot_fish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:43	13736/13736	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:52:44%20GMT	http://www.seafoodexpress.in/images/catla.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/catla.png	(from http://www.seafoodexpress.in/fishes.html)
17:35:43	7902/7902	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:25%20GMT	http://www.seafoodexpress.in/images/rohu.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/rohu.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:43	10431/10431	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:31%20GMT	http://www.seafoodexpress.in/images/tilapia.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/tilapia.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:44	8831/8831	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:32%20GMT	http://www.seafoodexpress.in/images/tilapia_fillet.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/tilapia_fillet.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:44	7500/7500	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:27%20GMT	http://www.seafoodexpress.in/images/silver_pomfret.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/silver_pomfret.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:44	7986/7986	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:41%20GMT	http://www.seafoodexpress.in/images/black_pomfret.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/black_pomfret.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:45	9498/9498	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:45%20GMT	http://www.seafoodexpress.in/images/chinese_pomfret.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/chinese_pomfret.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:45	6241/6241	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:24%20GMT	http://www.seafoodexpress.in/images/ribbonfish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/ribbonfish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:46	7304/7304	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:47%20GMT	http://www.seafoodexpress.in/images/croaker_silver_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/croaker_silver_fish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:46	14909/14909	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:46%20GMT	http://www.seafoodexpress.in/images/croaker_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/croaker_fish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:46	7664/7664	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:53%20GMT	http://www.seafoodexpress.in/images/indian_mackerel.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/indian_mackerel.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:46	7262/7262	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:52%20GMT	http://www.seafoodexpress.in/images/horse_mackerel.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/horse_mackerel.jpg	(from http://www.seafoodexpress.in/fishes.html)
